room,rt_s,file,label_better_ear_ud_dB,ud_diotic_dB,binaural_gain_dB,duration_s,onset_ms,ir_length_gate,orig_sr,error
107_St Dominic Convent Church_3.11,3.11,Stereo_Binaural_IR_Pos4_direita_binaural.wav,-5.56,-5.17,-0.39,3.262,10.9,SHORT,96000,
107_St Dominic Convent Church_3.11,3.11,Stereo_Binaural_IR_Pos4_direita_binaural.wav,-5.56,-5.17,-0.39,3.262,10.9,SHORT,96000,
107_St Dominic Convent Church_3.11,3.11,Stereo_Binaural_IR_Pos4_esquerda_binaural.wav,-4.725,-4.45,-0.275,3.308,10.3,SHORT,96000,
107_St Dominic Convent Church_3.11,3.11,Stereo_Binaural_IR_Pos4_esquerda_binaural.wav,-4.725,-4.45,-0.275,3.308,10.3,SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos1_B31_Cin_binaural.wav,2.547,-4.037,6.584,0.993,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos1_B31_Cin_binaural.wav,2.547,-4.037,6.584,0.993,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos2_D21_Cin_binaural.wav,1.34,2.966,-1.625,0.974,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos2_D21_Cin_binaural.wav,1.34,2.966,-1.625,0.974,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos2_D21_Orq_binaural.wav,1.218,2.815,-1.597,1.079,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos2_D21_Orq_binaural.wav,1.218,2.815,-1.597,1.079,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos3_F28_Cin_binaural.wav,-1.425,-1.768,0.343,1.042,0.9,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos3_F28_Cin_binaural.wav,-1.425,-1.768,0.343,1.042,0.9,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos3_F28_Orq_binaural.wav,-1.659,-2.298,0.638,1.258,0.9,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos3_F28_Orq_binaural.wav,-1.659,-2.298,0.638,1.258,0.9,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos4_J28_Cin_binaural.wav,-2.056,-0.903,-1.153,0.914,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos4_J28_Cin_binaural.wav,-2.056,-0.903,-1.153,0.914,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos4_J28_Orq_binaural.wav,-2.385,-1.268,-1.117,1.294,1.0,SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos4_J28_Orq_binaural.wav,-2.385,-1.268,-1.117,1.294,1.0,SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos5_N19_Cin_binaural.wav,-2.999,-1.407,-1.592,1.199,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos5_N19_Cin_binaural.wav,-2.999,-1.407,-1.592,1.199,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos5_N19_Orq_binaural.wav,-3.354,-1.427,-1.926,1.184,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos5_N19_Orq_binaural.wav,-3.354,-1.427,-1.926,1.184,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos6_P35_Cin_binaural.wav,-0.93,-1.387,0.457,1.185,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos6_P35_Cin_binaural.wav,-0.93,-1.387,0.457,1.185,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos6_P35_Orq_binaural.wav,-2.33,-2.327,-0.003,1.11,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos6_P35_Orq_binaural.wav,-2.33,-2.327,-0.003,1.11,1.0,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos7_S28_Cin_binaural.wav,-5.533,-3.739,-1.794,0.963,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos7_S28_Cin_binaural.wav,-5.533,-3.739,-1.794,0.963,1.1,TOO_SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos7_S28_Orq_binaural.wav,-4.7,-2.696,-2.004,1.289,1.0,SHORT,96000,
108_St George Cinema_1.26,1.26,Stereo_Binaural_IR_Pos7_S28_Orq_binaural.wav,-4.7,-2.696,-2.004,1.289,1.0,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-3.779,-5.121,1.342,7.628,11.3,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-3.779,-5.121,1.342,7.628,11.3,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-10.631,-10.088,-0.543,7.732,10.8,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-10.631,-10.088,-0.543,7.732,10.8,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-13.32,-12.496,-0.824,7.753,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-13.32,-12.496,-0.824,7.753,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-14.642,-14.191,-0.451,7.812,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-14.642,-14.191,-0.451,7.812,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-13.471,-12.706,-0.765,7.883,10.2,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-13.471,-12.706,-0.765,7.883,10.2,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos6_binaural.wav,-11.559,-11.056,-0.503,7.765,10.3,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S1_Pos6_binaural.wav,-11.559,-11.056,-0.503,7.765,10.3,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-14.185,-12.793,-1.392,7.696,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-14.185,-12.793,-1.392,7.696,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-12.929,-12.43,-0.5,7.584,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-12.929,-12.43,-0.5,7.584,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-12.324,-11.545,-0.778,7.515,10.1,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-12.324,-11.545,-0.778,7.515,10.1,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos4_binaural.wav,-14.254,-15.228,0.974,7.573,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos4_binaural.wav,-14.254,-15.228,0.974,7.573,10.5,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos5_binaural.wav,-13.148,-13.025,-0.122,7.52,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos5_binaural.wav,-13.148,-13.025,-0.122,7.52,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos6_binaural.wav,-12.44,-12.049,-0.391,7.557,9.9,SHORT,96000,
109_St Vincent de Fora Church_6.28,6.28,Stereo_Binaural_IR_S2_Pos6_binaural.wav,-12.44,-12.049,-0.391,7.557,9.9,SHORT,96000,
10_Meeting Room_0.38,0.38,air_meeting_1_1_stereo.wav,14.922,14.9,0.022,0.683,4.3,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_1_stereo.wav,14.922,14.9,0.022,0.683,4.3,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_2_stereo.wav,14.495,14.737,-0.242,0.683,5.3,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_2_stereo.wav,14.495,14.737,-0.242,0.683,5.3,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_3_stereo.wav,14.148,14.124,0.024,0.683,5.5,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_3_stereo.wav,14.148,14.124,0.024,0.683,5.5,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_4_stereo.wav,14.173,14.144,0.03,0.683,6.6,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_4_stereo.wav,14.173,14.144,0.03,0.683,6.6,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_5_stereo.wav,13.138,13.123,0.015,0.683,8.0,OK,48000,
10_Meeting Room_0.38,0.38,air_meeting_1_5_stereo.wav,13.138,13.123,0.015,0.683,8.0,OK,48000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S1_Pos1_binaural.wav,0.371,1.765,-1.394,4.002,10.0,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S1_Pos1_binaural.wav,0.371,1.765,-1.394,4.002,10.0,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-3.879,-2.271,-1.608,4.105,10.3,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-3.879,-2.271,-1.608,4.105,10.3,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-6.119,-4.589,-1.53,4.233,10.3,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-6.119,-4.589,-1.53,4.233,10.3,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-6.773,-4.874,-1.898,4.126,10.4,SHORT,96000,
110_St Vincent de Fora Cloister_3.33,3.33,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-6.773,-4.874,-1.898,4.126,10.4,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-9.284,-8.221,-1.063,11.367,10.6,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-9.284,-8.221,-1.063,11.367,10.6,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-12.731,-11.348,-1.383,11.573,10.5,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-12.731,-11.348,-1.383,11.573,10.5,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-15.304,-14.32,-0.984,11.684,10.2,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-15.304,-14.32,-0.984,11.684,10.2,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-5.531,-4.256,-1.275,11.441,11.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-5.531,-4.256,-1.275,11.441,11.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-6.741,-5.552,-1.189,11.332,11.2,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-6.741,-5.552,-1.189,11.332,11.2,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-10.003,-11.561,1.559,11.411,10.8,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-10.003,-11.561,1.559,11.411,10.8,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos1_binaural.wav,-14.078,-13.38,-0.699,11.767,9.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos1_binaural.wav,-14.078,-13.38,-0.699,11.767,9.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos2_binaural.wav,-11.352,-11.898,0.546,11.619,9.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos2_binaural.wav,-11.352,-11.898,0.546,11.619,9.9,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos3_binaural.wav,-10.497,-10.857,0.359,11.486,10.1,SHORT,96000,
111_Shrine of Fatima Basilica of Our Lady of the Rosary_8.55,8.55,Stereo_Binaural_IR_S3_Pos3_binaural.wav,-10.497,-10.857,0.359,11.486,10.1,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos1_binaural.wav,3.483,3.903,-0.42,2.464,12.9,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos1_binaural.wav,3.483,3.903,-0.42,2.464,12.9,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos2_binaural.wav,2.218,3.011,-0.792,2.48,11.8,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos2_binaural.wav,2.218,3.011,-0.792,2.48,11.8,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos3_binaural.wav,0.156,1.238,-1.082,2.566,11.1,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos3_binaural.wav,0.156,1.238,-1.082,2.566,11.1,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-0.44,0.413,-0.853,2.503,11.2,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-0.44,0.413,-0.853,2.503,11.2,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-1.702,-0.559,-1.143,2.536,11.1,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-1.702,-0.559,-1.143,2.536,11.1,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos6_binaural.wav,-1.013,0.154,-1.167,2.768,11.3,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos6_binaural.wav,-1.013,0.154,-1.167,2.768,11.3,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos7_binaural.wav,-1.711,-0.835,-0.876,2.473,12.0,SHORT,96000,
112_Shrine of Fatima Basilica of the Most Holy Trinity_2.36,2.36,Stereo_Binaural_IR_S1_Pos7_binaural.wav,-1.711,-0.835,-0.876,2.473,12.0,SHORT,96000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R2.wav,1.514,-0.376,1.891,5.461,35.6,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R2.wav,1.514,-0.376,1.891,5.461,35.6,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R3.wav,1.449,0.82,0.629,5.461,39.1,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R3.wav,1.449,0.82,0.629,5.461,39.1,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R4.wav,-0.101,-0.442,0.341,5.461,47.5,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R4.wav,-0.101,-0.442,0.341,5.461,47.5,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R5.wav,-0.098,-0.754,0.656,5.461,55.4,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R5.wav,-0.098,-0.754,0.656,5.461,55.4,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R6.wav,-0.289,-0.096,-0.193,5.461,60.9,OK,48000,
113_Brahmssaal Music Chamber Hall_1.23,1.23,C1S1R6.wav,-0.289,-0.096,-0.193,5.461,60.9,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R1.wav,4.372,3.03,1.342,3.0,50.8,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R1.wav,4.372,3.03,1.342,3.0,50.8,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R2.wav,4.205,3.172,1.033,3.0,50.2,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R2.wav,4.205,3.172,1.033,3.0,50.2,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R3.wav,2.364,3.502,-1.138,3.0,58.5,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R3.wav,2.364,3.502,-1.138,3.0,58.5,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R4.wav,1.098,1.941,-0.844,3.0,70.6,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R4.wav,1.098,1.941,-0.844,3.0,70.6,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R5.wav,2.232,0.658,1.574,3.0,55.8,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R5.wav,2.232,0.658,1.574,3.0,55.8,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R6.wav,0.548,-0.229,0.777,3.0,73.4,OK,48000,
114_Detmold Sommer Theater_1.02,1.02,C1S1R6.wav,0.548,-0.229,0.777,3.0,73.4,OK,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R10.wav,1.546,-0.149,1.695,1.5,48.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R10.wav,1.546,-0.149,1.695,1.5,48.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R121.wav,0.818,-0.815,1.634,1.5,54.0,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R121.wav,0.818,-0.815,1.634,1.5,54.0,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R126.wav,0.958,-0.739,1.697,1.5,51.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R126.wav,0.958,-0.739,1.697,1.5,51.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R131.wav,1.615,1.261,0.353,1.5,49.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R131.wav,1.615,1.261,0.353,1.5,49.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R158.wav,0.877,-1.392,2.269,1.5,63.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R158.wav,0.877,-1.392,2.269,1.5,63.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R163.wav,0.825,-0.672,1.497,1.5,59.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R163.wav,0.825,-0.672,1.497,1.5,59.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R168.wav,1.585,0.551,1.034,1.5,57.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R168.wav,1.585,0.551,1.034,1.5,57.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R206.wav,-0.019,-1.791,1.772,1.5,70.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R206.wav,-0.019,-1.791,1.772,1.5,70.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R211.wav,0.389,-1.091,1.48,1.5,67.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R211.wav,0.389,-1.091,1.48,1.5,67.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R216.wav,0.529,-0.561,1.09,1.5,65.2,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R216.wav,0.529,-0.561,1.09,1.5,65.2,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R274.wav,-0.235,-1.033,0.798,1.5,82.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R274.wav,-0.235,-1.033,0.798,1.5,82.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R280.wav,0.636,-0.983,1.619,1.5,77.8,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R280.wav,0.636,-0.983,1.619,1.5,77.8,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R285.wav,1.144,-0.653,1.797,1.5,74.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R285.wav,1.144,-0.653,1.797,1.5,74.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R290.wav,1.406,0.738,0.668,1.5,72.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R290.wav,1.406,0.738,0.668,1.5,72.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R296.wav,-0.769,-0.435,-0.333,1.5,71.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R296.wav,-0.769,-0.435,-0.333,1.5,71.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R361.wav,0.934,0.063,0.871,1.5,89.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R361.wav,0.934,0.063,0.871,1.5,89.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R367.wav,2.06,0.012,2.048,1.5,85.3,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R367.wav,2.06,0.012,2.048,1.5,85.3,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R372.wav,1.587,0.013,1.574,1.5,82.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R372.wav,1.587,0.013,1.574,1.5,82.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R377.wav,1.715,1.382,0.333,1.5,80.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R377.wav,1.715,1.382,0.333,1.5,80.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R383.wav,0.36,1.243,-0.883,1.5,79.3,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R383.wav,0.36,1.243,-0.883,1.5,79.3,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R389.wav,0.551,-1.253,1.804,1.5,67.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R389.wav,0.551,-1.253,1.804,1.5,67.4,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R448.wav,0.532,-0.147,0.679,1.5,96.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R448.wav,0.532,-0.147,0.679,1.5,96.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R454.wav,0.51,-0.568,1.077,1.5,93.0,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R454.wav,0.51,-0.568,1.077,1.5,93.0,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R459.wav,1.739,0.15,1.589,1.5,90.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R459.wav,1.739,0.15,1.589,1.5,90.5,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R464.wav,0.594,0.276,0.319,1.5,88.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R464.wav,0.594,0.276,0.319,1.5,88.6,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R470.wav,0.11,0.922,-0.812,1.5,87.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R470.wav,0.11,0.922,-0.812,1.5,87.1,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R52.wav,1.507,-0.394,1.9,1.5,43.8,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R52.wav,1.507,-0.394,1.9,1.5,43.8,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R535.wav,0.042,-0.166,0.207,1.5,103.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R535.wav,0.042,-0.166,0.207,1.5,103.9,SHORT,48000,
115_Detmold Konzerthaus Concert Hall_1.36,1.36,S1R541.wav,0.434,-0.229,0.662,1.5,100.8,SHORT,48000,
